"circonscription","delegation","number","station_name","center_name"
"Kairouan","Chebika","14020304501","م إبتدائية العوامرية   مكتب 1","م إبتدائية العوامرية   مكتب 1"
"Kairouan","Chebika","14020304502","م إبتدائية العوامرية   مكتب 2","م إبتدائية العوامرية   مكتب 2"
"Kairouan","Chebika","14020404601","م إبتدائية فج الرويسات  مكتب 1","م إبتدائية فج الرويسات  مكتب 1"
"Kairouan","Chebika","14020404701","م إبتدائية الرويسات  مكتب 1","م إبتدائية الرويسات  مكتب 1"
"Kairouan","Chebika","14020404801","م إبتدائية سيدي محمود - الرويسات  مكتب 1","م إبتدائية سيدي محمود - الرويسات  مكتب 1"
"Kairouan","Chebika","14020504901","م إبتدائية عبيدة الشرقية - عبيدة  مكتب 1","م إبتدائية عبيدة الشرقية - عبيدة  مكتب 1"
"Kairouan","Chebika","14020504902","م إبتدائية عبيدة الشرقية - عبيدة  مكتب 2","م إبتدائية عبيدة الشرقية - عبيدة  مكتب 2"
"Kairouan","Chebika","14020505001","م إبتدائية الفراجنية - عبيدة  مكتب 1","م إبتدائية الفراجنية - عبيدة  مكتب 1"
"Kairouan","Chebika","14020505101","م إبتدائية الصوالحية - عبيدة  مكتب 1","م إبتدائية الصوالحية - عبيدة  مكتب 1"
"Kairouan","Chebika","14020505201","م إبتدائية  الحميدات الأمل - عبيدة  مكتب 1","م إبتدائية  الحميدات الأمل - عبيدة  مكتب 1"
"Kairouan","Chebika","14020605301","م إبتدائية سيدي علي بن سالم  مكتب 1","م إبتدائية سيدي علي بن سالم  مكتب 1"
"Kairouan","Chebika","14020605302","م إبتدائية سيدي علي بن سالم  مكتب 2","م إبتدائية سيدي علي بن سالم  مكتب 2"
"Kairouan","Chebika","14020605401","م إبتدائية الملالسة -  سيدي علي بن سالم  مكتب 1","م إبتدائية الملالسة -  سيدي علي بن سالم  مكتب 1"
"Kairouan","Chebika","14020705501","م إبتدائية عبيدة الغربية - هماد  مكتب 1","م إبتدائية عبيدة الغربية - هماد  مكتب 1"
"Kairouan","Chebika","14020705601","م إبتدائية النجــاح - هماد  مكتب 1","م إبتدائية النجــاح - هماد  مكتب 1"
"Kairouan","Chebika","14020805701","م إبتدائية قرية الهوارب - الكرمة  مكتب 1","م إبتدائية قرية الهوارب - الكرمة  مكتب 1"
"Kairouan","Chebika","14020805801","م إبتدائية ذراع عفان - الكرمة  مكتب 1","م إبتدائية ذراع عفان - الكرمة  مكتب 1"
"Kairouan","Chebika","14020805901","م إبتدائية   14 جانفي الهوارب - الكرمة  مكتب 1","م إبتدائية   14 جانفي الهوارب - الكرمة  مكتب 1"
"Kairouan","Echrarda","14030206502","م إبتدائية حسين الغرسلاوي - بئر الحلو  مكتب 2","م إبتدائية حسين الغرسلاوي - بئر الحلو  مكتب 2"
"Kairouan","El Alâa","14040509801","م إبتدائية النقاز - مسيوتة النقاز  مكتب 1","م إبتدائية النقاز - مسيوتة النقاز  مكتب 1"
"Kairouan","El Alâa","14040710401","م إبتدائية الرقي - صيادة الجنوبية  مكتب 1","م إبتدائية الرقي - صيادة الجنوبية  مكتب 1"
"Kairouan","Kairouan Sud","14050211304","م إبتدائية التطبيقيــة التربية - المنصورة الجنوبية  مكتب 4","م إبتدائية التطبيقيــة التربية - المنصورة الجنوبية  مكتب 4"
"Kairouan","Kairouan Nord","14060615105","م إبتدائية ابن عرفة - الأغالبة  مكتب 5","م إبتدائية ابن عرفة - الأغالبة  مكتب 5"
"Kairouan","Kairouan Nord","14060715201","م إبتدائية الباطن  مكتب 1","م إبتدائية الباطن  مكتب 1"
"Kairouan","Kairouan Nord","14060715202","م إبتدائية الباطن  مكتب 2","م إبتدائية الباطن  مكتب 2"
"Kairouan","Kairouan Nord","14060715203","م إبتدائية الباطن  مكتب 3","م إبتدائية الباطن  مكتب 3"
"Kairouan","Kairouan Nord","14060715301","م إبتدائية القطرانية - الباطن  مكتب 1","م إبتدائية القطرانية - الباطن  مكتب 1"
"Kairouan","Kairouan Nord","14060815401","م إبتدائية ذراع التمار  مكتب 1","م إبتدائية ذراع التمار  مكتب 1"
"Kairouan","Kairouan Nord","14060815501","م إبتدائية ماجل السعايدية - ذراع التمار  مكتب 1","م إبتدائية ماجل السعايدية - ذراع التمار  مكتب 1"
"Kairouan","Kairouan Nord","14060915601","م إبتدائية المتبسطة   مكتب 1","م إبتدائية المتبسطة   مكتب 1"
"Kairouan","Kairouan Nord","14060915602","م إبتدائية المتبسطة   مكتب 2","م إبتدائية المتبسطة   مكتب 2"
"Kairouan","Kairouan Nord","14061015701","م إبتدائية الغابات   مكتب 1","م إبتدائية الغابات   مكتب 1"
"Kairouan","Kairouan Nord","14061015702","م إبتدائية الغابات   مكتب 2","م إبتدائية الغابات   مكتب 2"
"Kairouan","Kairouan Nord","14061015801","م إبتدائية المرازيق - الغابات  مكتب 1","م إبتدائية المرازيق - الغابات  مكتب 1"
"Kairouan","Kairouan Nord","14061015901","م إبتدائية أولاد حمودة - الغابات  مكتب 1","م إبتدائية أولاد حمودة - الغابات  مكتب 1"
"Kairouan","Oueslatia","14070116001","م إبتدائية قصر اللمسة - معروف  مكتب 1","م إبتدائية قصر اللمسة - معروف  مكتب 1"
"Kairouan","Oueslatia","14070116002","م إبتدائية قصر اللمسة - معروف  مكتب 2","م إبتدائية قصر اللمسة - معروف  مكتب 2"
"Kairouan","Oueslatia","14070116101","م إبتدائية أولاد عيار - معروف  مكتب 1","م إبتدائية أولاد عيار - معروف  مكتب 1"
"Kairouan","Oueslatia","14070116201","م إبتدائية الطاوسة - معروف  مكتب 1","م إبتدائية الطاوسة - معروف  مكتب 1"
"Kairouan","Oueslatia","14070216301","م إبتدائية حي الصنوبر - الوسلاتية الشرقية  مكتب 1","م إبتدائية حي الصنوبر - الوسلاتية الشرقية  مكتب 1"
"Kairouan","Oueslatia","14070216302","م إبتدائية حي الصنوبر - الوسلاتية الشرقية  مكتب 2","م إبتدائية حي الصنوبر - الوسلاتية الشرقية  مكتب 2"
"Kairouan","Oueslatia","14070316401","م إبتدائية حشاد الوسلاتية - الوسلاتية الغريبة  مكتب 1","م إبتدائية حشاد الوسلاتية - الوسلاتية الغريبة  مكتب 1"
"Kairouan","Oueslatia","14070316402","م إبتدائية حشاد الوسلاتية - الوسلاتية الغريبة  مكتب 2","م إبتدائية حشاد الوسلاتية - الوسلاتية الغريبة  مكتب 2"
"Kairouan","Oueslatia","14070316403","م إبتدائية حشاد الوسلاتية - الوسلاتية الغريبة  مكتب 3","م إبتدائية حشاد الوسلاتية - الوسلاتية الغريبة  مكتب 3"
"Kairouan","Oueslatia","14070316404","م إبتدائية حشاد الوسلاتية - الوسلاتية الغريبة  مكتب 4","م إبتدائية حشاد الوسلاتية - الوسلاتية الغريبة  مكتب 4"
"Kairouan","Oueslatia","14070316501","م إبتدائية   14 جانفي الوسلاتية - الوسلاتية الغريبة  مكتب 1","م إبتدائية   14 جانفي الوسلاتية - الوسلاتية الغريبة  مكتب 1"
"Kairouan","Oueslatia","14070316502","م إبتدائية   14 جانفي الوسلاتية - الوسلاتية الغريبة  مكتب 2","م إبتدائية   14 جانفي الوسلاتية - الوسلاتية الغريبة  مكتب 2"
"Kairouan","Oueslatia","14070316503","م إبتدائية   14 جانفي الوسلاتية - الوسلاتية الغريبة  مكتب 3","م إبتدائية   14 جانفي الوسلاتية - الوسلاتية الغريبة  مكتب 3"
"Kairouan","Oueslatia","14070316601","م إبتدائية الامتياز - الوسلاتية الغريبة  مكتب 1","م إبتدائية الامتياز - الوسلاتية الغريبة  مكتب 1"
"Kairouan","Oueslatia","14070316602","م إبتدائية الامتياز - الوسلاتية الغريبة  مكتب 2","م إبتدائية الامتياز - الوسلاتية الغريبة  مكتب 2"
"Kairouan","Oueslatia","14070416701","م إبتدائية المرقب - المنزل  مكتب 1","م إبتدائية المرقب - المنزل  مكتب 1"
"Kairouan","Oueslatia","14070416801","م إبتدائية سيدي الريماني - المنزل  مكتب 1","م إبتدائية سيدي الريماني - المنزل  مكتب 1"
"Kairouan","Oueslatia","14070416901","م إبتدائية المعازيل - المنزل  مكتب 1","م إبتدائية المعازيل - المنزل  مكتب 1"
"Kairouan","Oueslatia","14070517001","م إبتدائية الحمالة - جبل السرج  مكتب 1","م إبتدائية الحمالة - جبل السرج  مكتب 1"
"Kairouan","Oueslatia","14070517101","م إبتدائية السرج - جبل السرج  مكتب 1","م إبتدائية السرج - جبل السرج  مكتب 1"
"Kairouan","Oueslatia","14070517201","م إبتدائية القليعة - جبل السرج  مكتب 1","م إبتدائية القليعة - جبل السرج  مكتب 1"
"Kairouan","Oueslatia","14070517301","م إبتدائية أولاد بامر - جبل السرج  مكتب 1","م إبتدائية أولاد بامر - جبل السرج  مكتب 1"
"Kairouan","Oueslatia","14070617401","م إبتدائية الأبيرة - زغدود  مكتب 1","م إبتدائية الأبيرة - زغدود  مكتب 1"
"Kairouan","Oueslatia","14070617501","م إبتدائية الصعانين - زغدود  مكتب 1","م إبتدائية الصعانين - زغدود  مكتب 1"
"Kairouan","Oueslatia","14070617601","م إبتدائية زغدود   مكتب 1","م إبتدائية زغدود   مكتب 1"
"Kairouan","Oueslatia","14070717701","م إبتدائية النحالة - جبل وسلاة  مكتب 1","م إبتدائية النحالة - جبل وسلاة  مكتب 1"
"Kairouan","Oueslatia","14070717801","م إبتدائية مقرة - جبل وسلاة  مكتب 1","م إبتدائية مقرة - جبل وسلاة  مكتب 1"
"Kairouan","Oueslatia","14070717901","م إبتدائية الطفيفيلة - جبل وسلاة  مكتب 1","م إبتدائية الطفيفيلة - جبل وسلاة  مكتب 1"
"Kairouan","Oueslatia","14070818001","م إبتدائية بئر غرزان - جبل الريحان  مكتب 1","م إبتدائية بئر غرزان - جبل الريحان  مكتب 1"
"Kairouan","Oueslatia","14070818101","م إبتدائية رأس العيثة - جبل الريحان  مكتب 1","م إبتدائية رأس العيثة - جبل الريحان  مكتب 1"
"Kairouan","Oueslatia","14070818201","م إبتدائية السلام - جبل الريحان  مكتب 1","م إبتدائية السلام - جبل الريحان  مكتب 1"
